Totals,PlayerID,Year,Position Estimate,+/- Per 100 Poss.,Turnovers,Fouls Committed,Fouls Drawn,Misc.,Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
Dante Cunningham,cunnida01,2018,SF,30,NOP,51,1115,,,70%,30%,,0.5,-1.8,4,5,38,1,17,3,65,3,15
Dante Cunningham,cunnida01,2018,SF,30,BRK,22,447,,,,43%,57%,-3.4,0.7,12,2,27,1,9,2,59,4,9
Stephen Curry,curryst01,2018,PG,29,GSW,51,1631,99%,1%,,,,13.2,12.1,97,27,51,9,98,5,710,16,21
Troy Daniels,danietr01,2018,SG,26,PHO,79,1622,13%,84%,3%,,,-12.3,-4.5,24,13,57,12,18,2,111,0,16
Anthony Davis,davisan02,2018,PF,24,NOP,75,2727,,,,49%,51%,5.2,11.0,50,65,98,19,246,7,423,67,46
Deyonta Davis,davisde01,2018,C,21,MEM,62,943,,,,6%,95%,-7.4,-1.1,8,8,71,9,22,1,100,5,6
Ed Davis,davised01,2018,C,28,POR,78,1471,,,,57%,43%,4.2,2.1,11,19,111,24,58,5,104,15,30
Dewayne Dedmon,dedmode01,2018,C,28,ATL,62,1542,,,,,100%,-5.5,0.7,34,15,84,19,41,4,222,21,12
Sam Dekker,dekkesa01,2018,PF,23,LAC,73,883,,,19%,80%,,4.7,5.6,15,6,38,3,30,0,84,7,18
Malcolm Delaney,delanma01,2018,PG,28,ATL,54,1014,44%,54%,1%,,,-4.9,1.4,47,8,29,3,35,18,394,7,18
Matthew Dellavedova,dellama01,2018,PG,27,MIL,38,712,87%,14%,,,,-5.3,-6.4,35,5,24,7,7,5,331,2,6
Luol Deng,denglu01,2018,SF,32,LAL,1,13,,,100%,,,-31.2,-29.7,0,0,0,0,0,0,2,0,0
DeMar DeRozan,derozde01,2018,SG,28,TOR,80,2711,,59%,40%,1%,,7.5,-1.5,82,60,50,13,236,4,1034,53,77
Cheick Diallo,diallch01,2018,PF,21,NOP,52,581,,,,76%,24%,-7.3,-10.6,5,5,40,14,34,1,45,9,15
Gorgui Dieng,dienggo01,2018,C,28,MIN,79,1333,,,,28%,72%,-6.2,-13.3,18,13,79,13,47,1,175,5,29
Spencer Dinwiddie,dinwisp01,2018,PG,24,BRK,80,2306,84%,17%,,,,-2.1,4.4,77,21,71,15,116,24,1274,22,52
Tyler Dorsey,dorsety01,2018,SG,21,ATL,56,974,9%,86%,5%,,,-8.1,-2.8,20,8,31,3,24,5,190,7,29
Damyean Dotson,dotsoda01,2018,SG,23,NYK,44,474,,35%,56%,9%,,-4.8,-1.0,9,3,18,2,11,3,72,5,4
Milton Doyle,doylemi01,2018,SG,24,BRK,10,125,61%,39%,,,,-2.7,1.3,1,1,2,0,3,1,24,2,5
PJ Dozier,doziepj01,2018,PG,21,OKC,2,3,100%,,,,,-36.7,-40.0,0,0,1,0,0,0,0,0,0
Goran Dragic,dragigo01,2018,PG,31,MIA,75,2378,100%,,,,,0.2,-1.8,87,41,63,19,103,12,845,25,52
Larry Drew II,drewla02,2018,PG,27,TOT,10,70,100%,,,,,-9.9,-12.4,3,0,2,0,0,0,23,0,0
Larry Drew II,drewla02,2018,PG,27,PHI,3,15,100%,,,,,-16.2,-20.9,1,0,0,0,0,0,5,0,0
Larry Drew II,drewla02,2018,PG,27,NOP,7,55,100%,,,,,-8.2,-10.1,2,0,2,0,0,0,18,0,0
Andre Drummond,drumman01,2018,C,24,DET,78,2625,,,,,100%,-1.2,-3.1,83,53,88,32,184,8,525,32,59
Jared Dudley,dudleja01,2018,PF,32,PHO,48,686,,,8%,88%,3%,-0.9,10.6,20,2,28,1,8,6,182,2,5
Kris Dunn,dunnkr01,2018,PG,23,CHI,52,1525,93%,7%,,,,-9.3,-2.7,90,33,76,17,50,4,740,11,36
Kevin Durant,duranke01,2018,SF,29,GSW,68,2325,,,10%,77%,14%,7.0,1.9,113,49,77,17,168,3,863,44,38
Jarell Eddie,eddieja01,2018,SF,26,TOT,3,9,,,100%,,,1.0,1.1,0,0,0,0,0,0,0,0,0
Jarell Eddie,eddieja01,2018,SF,26,BOS,2,6,,,100%,,,-81.8,-85.6,0,0,0,0,0,0,0,0,0
Jarell Eddie,eddieja01,2018,SF,26,CHI,1,3,,,100%,,,166.7,174.4,0,0,0,0,0,0,0,0,0
Henry Ellenson,ellenhe01,2018,PF,21,DET,38,329,,,,32%,68%,-0.4,-0.3,10,3,11,1,13,0,54,3,2
Wayne Ellington,ellinwa01,2018,SG,30,MIA,77,2041,27%,55%,18%,,,3.3,4.6,26,14,56,2,21,2,188,7,14
Joel Embiid,embiijo01,2018,C,23,PHI,63,1912,,,,,100%,11.4,12.7,74,85,99,41,202,7,471,41,72
James Ennis,ennisja01,2018,SF,27,TOT,72,1604,,5%,85%,11%,,-4.8,-0.3,29,9,45,7,54,6,162,11,24
James Ennis,ennisja01,2018,SF,27,MEM,45,1053,,4%,80%,16%,,-4.8,2.4,22,5,24,5,32,4,110,5,12
James Ennis,ennisja01,2018,SF,27,DET,27,551,,5%,95%,,,-4.9,-5.5,7,4,21,2,22,2,52,6,12
Tyler Ennis,ennisty01,2018,PG,23,LAL,54,683,85%,15%,,,,-0.8,1.0,24,7,33,4,10,6,249,2,20
Jawun Evans,evansja01,2018,PG,21,LAC,48,778,100%,,,,,1.4,1.4,30,12,48,1,22,19,224,6,25
Jeremy Evans,evansje01,2018,SF,30,ATL,1,5,,,100%,,,-45.5,-39.6,1,0,1,0,0,0,0,0,0
Tyreke Evans,evansty01,2018,PG,28,MEM,52,1607,26%,69%,5%,,,1.0,12.6,73,19,47,10,90,1,630,22,65
Dante Exum,exumda01,2018,PG,22,UTA,14,235,91%,9%,,,,8.5,3.9,11,3,10,3,11,1,99,1,4
Kenneth Faried,farieke01,2018,PF,28,DEN,32,461,,,14%,74%,12%,-4.9,-7.0,7,3,25,8,23,1,42,2,10
Derrick Favors,favorde01,2018,C,26,UTA,77,2153,,,,39%,61%,3.8,-2.0,22,23,93,16,109,8,254,29,41
Kay Felder,feldeka01,2018,PG,22,TOT,16,140,100%,,,,,-17.8,-10.9,13,1,5,0,5,4,47,0,4
Kay Felder,feldeka01,2018,PG,22,CHI,14,134,100%,,,,,-18.2,-10.9,12,1,5,0,5,4,47,0,4
Kay Felder,feldeka01,2018,PG,22,DET,2,6,100%,,,,,-10.0,-9.8,1,0,0,0,0,0,0,0,0
